id,user_id,date,action,action_id
1916,3,2021-09-13 07:32:48,export,4
1917,26,2021-05-17 01:36:07,export,4
1918,2,2021-06-17 09:02:08,delete,2
1919,1,2022-03-15 12:50:48,delete,2
1920,26,2021-05-31 12:12:41,select,5
1921,21,2022-02-09 03:32:29,select,5
1922,6,2021-11-28 11:23:58,delete,2
1923,22,2022-03-15 04:56:48,add,1
1924,21,2022-03-14 07:40:11,edit,3
1925,16,2021-04-19 08:06:47,select,5
1926,30,2022-03-22 11:04:30,export,4
1927,16,2022-03-14 03:40:26,delete,2
1928,9,2021-08-10 22:16:27,select,5
1929,3,2022-03-04 15:19:48,select,5
1930,29,2021-08-31 10:37:16,export,4
1931,30,2021-08-20 06:09:07,select,5
1932,20,2021-07-04 17:41:38,select,5
1933,27,2021-09-14 09:34:39,add,1
1934,20,2021-08-31 04:57:34,add,1
1935,15,2021-08-17 01:24:40,edit,3
1936,12,2021-07-25 20:52:30,add,1
1937,30,2022-02-28 23:48:15,select,5
1938,26,2021-12-20 09:18:53,delete,2
1939,5,2021-07-22 22:01:36,export,4
1940,4,2022-01-27 11:47:18,export,4
1941,29,2021-12-30 19:59:04,delete,2
1942,28,2021-08-23 23:46:46,delete,2
1943,15,2021-10-24 15:54:17,export,4
1944,20,2021-12-02 21:13:01,export,4
1945,5,2021-04-26 17:55:51,edit,3
1946,16,2021-05-26 10:53:03,edit,3
1947,17,2021-10-29 06:18:31,export,4
1948,29,2022-03-20 18:01:32,edit,3
1949,17,2021-12-22 23:51:07,select,5
1950,2,2022-04-10 21:18:53,select,5
1951,13,2021-09-20 16:16:50,add,1
1952,4,2022-01-10 20:44:42,add,1
1953,22,2021-09-06 06:22:51,export,4
1954,30,2021-06-12 12:25:39,add,1
1955,19,2021-08-20 04:10:59,select,5
1956,15,2021-10-15 07:44:14,edit,3
1957,21,2021-07-01 23:33:27,delete,2
1958,29,2022-02-16 01:16:15,add,1
1959,25,2021-06-28 20:52:33,delete,2
1960,12,2021-05-05 11:43:59,edit,3
1961,30,2021-11-18 22:41:06,select,5
1962,13,2022-02-09 03:09:04,select,5
1963,4,2022-01-02 13:07:41,export,4
1964,23,2021-05-20 17:30:44,delete,2
1965,8,2021-06-10 17:45:21,edit,3
1966,26,2021-10-23 09:30:04,edit,3
1967,28,2022-03-04 14:40:54,add,1
1968,7,2022-01-01 06:35:21,export,4
1969,12,2021-10-19 17:40:50,select,5
1970,4,2021-05-25 03:22:28,edit,3
1971,14,2021-10-03 11:45:51,export,4
1972,22,2021-09-06 14:10:37,add,1
1973,10,2021-07-07 19:56:10,delete,2
1974,29,2021-09-24 23:11:26,edit,3
1975,14,2021-06-19 04:59:47,export,4
1976,19,2021-07-25 17:13:45,edit,3
1977,18,2021-08-24 22:17:11,add,1
1978,28,2021-08-29 19:59:23,export,4
1979,19,2021-10-29 23:19:45,select,5
1980,15,2021-07-20 05:35:54,edit,3
1981,18,2021-05-24 15:10:20,export,4
1982,7,2022-03-01 13:56:21,select,5
1983,10,2021-05-15 14:53:19,edit,3
1984,10,2021-08-08 23:16:51,export,4
1985,19,2021-11-11 21:07:26,add,1
1986,19,2021-07-24 09:15:13,select,5
1987,7,2022-03-30 01:34:30,edit,3
1988,18,2021-07-29 13:03:03,delete,2
1989,28,2021-08-24 16:53:07,delete,2
1990,30,2022-02-14 08:36:48,delete,2
1991,24,2021-12-26 01:00:01,export,4
1992,16,2021-08-02 12:45:58,export,4
1993,3,2021-08-29 06:19:40,select,5
1994,23,2021-05-26 14:04:30,delete,2
1995,30,2021-07-12 20:23:12,add,1
1996,26,2021-04-24 04:19:16,export,4
1997,9,2022-01-02 00:09:28,edit,3
1998,25,2021-12-08 04:10:11,add,1
1999,8,2021-10-02 19:23:20,add,1
2000,30,2021-12-27 22:39:33,delete,2
